"id";"status";"locale";"group";"key";"value";"created_at";"updated_at"
"1863";"1";"en";"plugins/ecommerce/ecommerce";"setting.display_tax_fields_at_checkout_page";"Display tax information fields at the checkout page?";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1864";"1";"en";"plugins/ecommerce/ecommerce";"store_address";"Store address";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1865";"1";"en";"plugins/ecommerce/ecommerce";"store_phone";"Store phone";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1866";"1";"en";"plugins/ecommerce/ecommerce";"order_id";"Order ID";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1867";"1";"en";"plugins/ecommerce/ecommerce";"order_token";"Order token";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1868";"1";"en";"plugins/ecommerce/ecommerce";"customer_name";"Customer name";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1869";"1";"en";"plugins/ecommerce/ecommerce";"customer_email";"Customer email";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1870";"1";"en";"plugins/ecommerce/ecommerce";"customer_phone";"Customer phone";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1871";"1";"en";"plugins/ecommerce/ecommerce";"customer_address";"Customer address";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1872";"1";"en";"plugins/ecommerce/ecommerce";"product_list";"List products in order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1873";"1";"en";"plugins/ecommerce/ecommerce";"order_note";"Order note";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1874";"1";"en";"plugins/ecommerce/ecommerce";"payment_detail";"Payment detail";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1875";"1";"en";"plugins/ecommerce/ecommerce";"shipping_method";"Shipping method";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1876";"1";"en";"plugins/ecommerce/ecommerce";"payment_method";"Payment method";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1877";"1";"en";"plugins/ecommerce/ecommerce";"standard_and_format";"Standard & Format";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1878";"1";"en";"plugins/ecommerce/ecommerce";"standard_and_format_description";"Standards and formats are used to calculate things like product prices, shipping weights, and order times.";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1879";"1";"en";"plugins/ecommerce/ecommerce";"change_order_format";"Edit order code format (optional)";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1880";"1";"en";"plugins/ecommerce/ecommerce";"change_order_format_description";"The default order code starts at: number. You can change the start or end string to create the order code you want, for example ""DH-: number"" or "": number-A""";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1881";"1";"en";"plugins/ecommerce/ecommerce";"start_with";"Start with";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1882";"1";"en";"plugins/ecommerce/ecommerce";"end_with";"End with";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1883";"1";"en";"plugins/ecommerce/ecommerce";"order_will_be_shown";"Your order code will be shown";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1884";"1";"en";"plugins/ecommerce/ecommerce";"weight_unit";"Unit of weight";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1885";"1";"en";"plugins/ecommerce/ecommerce";"height_unit";"Unit length / height";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1886";"1";"en";"plugins/ecommerce/ecommerce";"theme_options.name";"Ecommerce";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1887";"1";"en";"plugins/ecommerce/ecommerce";"theme_options.description";"Theme options for Ecommerce";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1888";"1";"en";"plugins/ecommerce/ecommerce";"theme_options.number_products_per_page";"Number of products per page";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1889";"1";"en";"plugins/ecommerce/ecommerce";"theme_options.number_of_cross_sale_product";"Number of cross sale products in product detail page";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1890";"1";"en";"plugins/ecommerce/ecommerce";"theme_options.max_price_filter";"Maximum price to filter";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1891";"1";"en";"plugins/ecommerce/ecommerce";"theme_options.logo_in_the_checkout_page";"Logo in the checkout page (Default is the main logo)";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1892";"1";"en";"plugins/ecommerce/ecommerce";"basic_settings";"Basic settings";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1893";"1";"en";"plugins/ecommerce/ecommerce";"advanced_settings";"Advanced settings";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1894";"1";"en";"plugins/ecommerce/ecommerce";"product_review_list";"Product review list";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1895";"1";"en";"plugins/ecommerce/ecommerce";"forms.duplicate";"Duplicate";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1896";"1";"en";"plugins/ecommerce/ecommerce";"forms.duplicate_success_message";"Duplicate product successfully!";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1897";"1";"en";"plugins/ecommerce/ecommerce";"duplicate_modal";"Duplicate product";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1898";"1";"en";"plugins/ecommerce/ecommerce";"duplicate_modal_description";"Are you sure you want to duplicate this product?";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1899";"1";"en";"plugins/ecommerce/email";"customer_new_order_title";"Order confirmation";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1900";"1";"en";"plugins/ecommerce/email";"customer_new_order_description";"Send email confirmation to customer when an order placed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1901";"1";"en";"plugins/ecommerce/email";"order_cancellation_title";"Order cancellation";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1902";"1";"en";"plugins/ecommerce/email";"order_cancellation_description";"Send to custom when they cancelled order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1903";"1";"en";"plugins/ecommerce/email";"delivery_confirmation_title";"Delivering confirmation";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1904";"1";"en";"plugins/ecommerce/email";"delivery_confirmation_description";"Send to customer when order is delivering";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1905";"1";"en";"plugins/ecommerce/email";"order_delivered_title";"Order delivered";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1906";"1";"en";"plugins/ecommerce/email";"order_delivered_description";"Send to customer when order is delivered";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1907";"1";"en";"plugins/ecommerce/email";"admin_new_order_title";"Notice about new order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1908";"1";"en";"plugins/ecommerce/email";"admin_new_order_description";"Send to administrators when an order placed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1909";"1";"en";"plugins/ecommerce/email";"order_confirmation_title";"Order confirmation";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1910";"1";"en";"plugins/ecommerce/email";"order_confirmation_description";"Send to customer when they order was confirmed by admins";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1911";"1";"en";"plugins/ecommerce/email";"payment_confirmation_title";"Payment confirmation";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1912";"1";"en";"plugins/ecommerce/email";"payment_confirmation_description";"Send to customer when their payment was confirmed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1913";"1";"en";"plugins/ecommerce/email";"order_recover_title";"Incomplete order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1914";"1";"en";"plugins/ecommerce/email";"order_recover_description";"Send to custom to remind them about incomplete orders";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1915";"1";"en";"plugins/ecommerce/email";"view_order";"View order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1916";"1";"en";"plugins/ecommerce/email";"link_go_to_our_shop";"or <a href="":link"">Go to our shop</a>";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1917";"1";"en";"plugins/ecommerce/email";"order_number";"Order number: <strong>:order_id</strong>";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1918";"1";"en";"plugins/ecommerce/email";"order_information";"Order information:";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1919";"1";"en";"plugins/ecommerce/email";"order_return_request_title";"Order return request";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1920";"1";"en";"plugins/ecommerce/email";"order_return_request_description";"Send to customer when they return order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1921";"1";"en";"plugins/ecommerce/export";"products.name";"Export products";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1922";"1";"en";"plugins/ecommerce/export";"products.title";"Export Products (CSV)";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1923";"1";"en";"plugins/ecommerce/export";"products.total_products";"Total products";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1924";"1";"en";"plugins/ecommerce/export";"products.total_variations";"Total variations";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1925";"1";"en";"plugins/ecommerce/export";"start_export";"Start export";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1926";"1";"en";"plugins/ecommerce/export";"exporting";"Exporting...";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1927";"1";"en";"plugins/ecommerce/export";"export";"Export";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1928";"1";"en";"plugins/ecommerce/flash-sale";"name";"Flash sales";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1929";"1";"en";"plugins/ecommerce/flash-sale";"create";"New flash sale";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1930";"1";"en";"plugins/ecommerce/flash-sale";"edit";"Edit flash sale";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1931";"1";"en";"plugins/ecommerce/flash-sale";"products";"Products";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1932";"1";"en";"plugins/ecommerce/invoice-template";"name";"Invoice template";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1933";"1";"en";"plugins/ecommerce/invoice-template";"setting";"Invoice Settings";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1934";"1";"en";"plugins/ecommerce/invoice-template";"setting_description";"Settings for Invoice template";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1935";"1";"en";"plugins/ecommerce/invoice-template";"setting_content";"Content";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1936";"1";"en";"plugins/ecommerce/invoice-template";"preview";"Preview";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1937";"1";"en";"plugins/ecommerce/invoice-template";"preview_heading";"Preview Invoice template";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1938";"1";"en";"plugins/ecommerce/invoice";"name";"Invoices";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1939";"1";"en";"plugins/ecommerce/invoice";"create";"New invoice";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1940";"1";"en";"plugins/ecommerce/invoice";"edit";"Edit invoice";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1941";"1";"en";"plugins/ecommerce/invoice";"print";"Print Invoice";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1942";"1";"en";"plugins/ecommerce/invoice";"download";"Download Invoice";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1943";"1";"en";"plugins/ecommerce/invoice";"heading";"Invoice";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1944";"1";"en";"plugins/ecommerce/invoice";"invoice_for_job";;"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1945";"1";"en";"plugins/ecommerce/invoice";"table.code";"Code";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1946";"1";"en";"plugins/ecommerce/invoice";"table.amount";"Amount";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1947";"1";"en";"plugins/ecommerce/invoice";"detail.invoice_for";"Invoice For";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1948";"1";"en";"plugins/ecommerce/invoice";"detail.invoice_to";"Invoice To";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1949";"1";"en";"plugins/ecommerce/invoice";"detail.tax_id";"Tax ID";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1950";"1";"en";"plugins/ecommerce/invoice";"detail.code";"Invoice Code";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1951";"1";"en";"plugins/ecommerce/invoice";"detail.issue_at";"Issue At";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1952";"1";"en";"plugins/ecommerce/invoice";"detail.description";"Description";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1953";"1";"en";"plugins/ecommerce/invoice";"detail.qty";"Qty";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1954";"1";"en";"plugins/ecommerce/invoice";"detail.quantity";"Quantity";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1955";"1";"en";"plugins/ecommerce/invoice";"detail.amount";"Amount";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1956";"1";"en";"plugins/ecommerce/invoice";"detail.discount";"Discount";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1957";"1";"en";"plugins/ecommerce/invoice";"detail.grand_total";"Grand Total";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1958";"1";"en";"plugins/ecommerce/invoice";"detail.shipping_fee";"Shipping Fee";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1959";"1";"en";"plugins/ecommerce/invoice";"detail.sub_total";"Sub Total";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1960";"1";"en";"plugins/ecommerce/invoice";"detail.tax";"Tax";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1961";"1";"en";"plugins/ecommerce/invoice";"detail.total";"Total";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1962";"1";"en";"plugins/ecommerce/invoice";"detail.attributes";"Attributes";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1963";"1";"en";"plugins/ecommerce/invoice";"detail.product_options";"Product options";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1964";"1";"en";"plugins/ecommerce/invoice";"detail.license_code";"License code";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1965";"1";"en";"plugins/ecommerce/invoice";"total_amount";"Total Amount";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1966";"1";"en";"plugins/ecommerce/invoice";"payment_info";"Payment Info";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1967";"1";"en";"plugins/ecommerce/invoice";"payment_method";"Payment Method";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1968";"1";"en";"plugins/ecommerce/invoice";"payment_status";"Payment Status";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1969";"1";"en";"plugins/ecommerce/invoice";"generate_invoices";"Generate Invoices";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1970";"1";"en";"plugins/ecommerce/invoice";"generate_success_message";"Generated :count invoices successfully";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1971";"1";"en";"plugins/ecommerce/order";"statuses.pending";"Pending";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1972";"1";"en";"plugins/ecommerce/order";"statuses.processing";"Processing";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1973";"1";"en";"plugins/ecommerce/order";"statuses.completed";"Completed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1974";"1";"en";"plugins/ecommerce/order";"statuses.canceled";"Canceled";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1975";"1";"en";"plugins/ecommerce/order";"statuses.partial_returned";"Partial returned";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1976";"1";"en";"plugins/ecommerce/order";"statuses.returned";"Returned";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1977";"1";"en";"plugins/ecommerce/order";"return_statuses.pending";"Pending";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1978";"1";"en";"plugins/ecommerce/order";"return_statuses.processing";"Processing";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1979";"1";"en";"plugins/ecommerce/order";"return_statuses.completed";"Completed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1980";"1";"en";"plugins/ecommerce/order";"return_statuses.canceled";"Canceled";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1981";"1";"en";"plugins/ecommerce/order";"menu";"Orders";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1982";"1";"en";"plugins/ecommerce/order";"create";"Create an order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1983";"1";"en";"plugins/ecommerce/order";"cancel_error";"The order is delivering or not completed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1984";"1";"en";"plugins/ecommerce/order";"cancel_success";"You do cancel the order successful";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1985";"1";"en";"plugins/ecommerce/order";"return_error";"The order is delivering or not completed";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1986";"1";"en";"plugins/ecommerce/order";"return_success";"Requested product(s) return successfully!";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1987";"1";"en";"plugins/ecommerce/order";"incomplete_order";"Incomplete orders";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1988";"1";"en";"plugins/ecommerce/order";"order_id";"Order ID";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1989";"1";"en";"plugins/ecommerce/order";"product_id";"Product ID";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1990";"1";"en";"plugins/ecommerce/order";"customer_label";"Customer";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1991";"1";"en";"plugins/ecommerce/order";"tax_amount";"Tax Amount";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1992";"1";"en";"plugins/ecommerce/order";"shipping_amount";"Shipping amount";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1993";"1";"en";"plugins/ecommerce/order";"payment_method";"Payment method";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1994";"1";"en";"plugins/ecommerce/order";"payment_status_label";"Payment status";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1995";"1";"en";"plugins/ecommerce/order";"manage_orders";"Manage orders";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1996";"1";"en";"plugins/ecommerce/order";"order_intro_description";"Once your store has orders, this is where you will process and track those orders.";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1997";"1";"en";"plugins/ecommerce/order";"create_new_order";"Create a new order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1998";"1";"en";"plugins/ecommerce/order";"manage_incomplete_orders";"Manage incomplete orders";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"1999";"1";"en";"plugins/ecommerce/order";"incomplete_orders_intro_description";"Incomplete order is an order created when a customer adds a product to the cart, proceeds to fill out the purchase information but does not complete the checkout process.";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"2000";"1";"en";"plugins/ecommerce/order";"invoice_for_order";"Invoice for order";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"2001";"1";"en";"plugins/ecommerce/order";"created";"Created";"2023-07-14 23:20:34";"2023-07-14 23:20:34"
"2002";"1";"en";"plugins/ecommerce/order";"invoice";"Invoice";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2003";"1";"en";"plugins/ecommerce/order";"return";"Order Return Request";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2004";"1";"en";"plugins/ecommerce/order";"is_return";"Return checkbox";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2005";"1";"en";"plugins/ecommerce/order";"total_refund_amount";"Total refund amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2006";"1";"en";"plugins/ecommerce/order";"total_amount_can_be_refunded";"Total amount can be refunded";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2007";"1";"en";"plugins/ecommerce/order";"refund_reason";"Refund reason";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2008";"1";"en";"plugins/ecommerce/order";"products";"product(s)";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2009";"1";"en";"plugins/ecommerce/order";"default";"Default";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2010";"1";"en";"plugins/ecommerce/order";"system";"System";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2011";"1";"en";"plugins/ecommerce/order";"new_order_from";"New order :order_id from :customer";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2012";"1";"en";"plugins/ecommerce/order";"confirmation_email_was_sent_to_customer";"The email confirmation was sent to customer";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2013";"1";"en";"plugins/ecommerce/order";"create_order_from_payment_page";"Order was created from checkout page";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2014";"1";"en";"plugins/ecommerce/order";"create_order_from_admin_page";"Order was created from admin page";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2015";"1";"en";"plugins/ecommerce/order";"order_was_verified_by";"Order was verified by %user_name%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2016";"1";"en";"plugins/ecommerce/order";"new_order";"New order :order_id";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2017";"1";"en";"plugins/ecommerce/order";"payment_was_confirmed_by";"Payment was confirmed (amount :money) by %user_name%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2018";"1";"en";"plugins/ecommerce/order";"edit_order";"Edit order :code";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2019";"1";"en";"plugins/ecommerce/order";"confirm_order_success";"Confirm order successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2020";"1";"en";"plugins/ecommerce/order";"error_when_sending_email";"There is an error when sending email";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2021";"1";"en";"plugins/ecommerce/order";"sent_confirmation_email_success";"Sent confirmation email successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2022";"1";"en";"plugins/ecommerce/order";"order_was_sent_to_shipping_team";"Order was sent to shipping team";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2023";"1";"en";"plugins/ecommerce/order";"by_username";"by %user_name%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2024";"1";"en";"plugins/ecommerce/order";"shipping_was_created_from";"Shipping was created from order %order_id%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2025";"1";"en";"plugins/ecommerce/order";"shipping_was_canceled_success";"Shipping was cancelled successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2026";"1";"en";"plugins/ecommerce/order";"shipping_was_canceled_by";"Shipping was cancelled by %user_name%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2027";"1";"en";"plugins/ecommerce/order";"update_shipping_address_success";"Update shipping address successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2028";"1";"en";"plugins/ecommerce/order";"order_was_canceled_by";"Order was cancelled by %user_name%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2029";"1";"en";"plugins/ecommerce/order";"order_was_returned_by";"Order was returned by %user_name%";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2030";"1";"en";"plugins/ecommerce/order";"confirm_payment_success";"Confirm payment successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2031";"1";"en";"plugins/ecommerce/order";"refund_amount_invalid";"Refund amount must be lower or equal :price";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2032";"1";"en";"plugins/ecommerce/order";"number_of_products_invalid";"Number of products refund is not valid!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2033";"1";"en";"plugins/ecommerce/order";"cannot_found_payment_for_this_order";"Cannot found payment for this order!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2034";"1";"en";"plugins/ecommerce/order";"refund_success_with_price";"Refund success :price";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2035";"1";"en";"plugins/ecommerce/order";"refund_success";"Refund successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2036";"1";"en";"plugins/ecommerce/order";"order_is_not_existed";"Order is not existed!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2037";"1";"en";"plugins/ecommerce/order";"reorder";"Reorder";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2038";"1";"en";"plugins/ecommerce/order";"sent_email_incomplete_order_success";"Sent email to remind about incomplete order successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2039";"1";"en";"plugins/ecommerce/order";"applied_coupon_success";"Applied coupon "":code"" successfully!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2040";"1";"en";"plugins/ecommerce/order";"new_order_notice";"You have <span class=""bold"">:count</span> New Order(s)";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2041";"1";"en";"plugins/ecommerce/order";"view_all";"View all";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2042";"1";"en";"plugins/ecommerce/order";"cancel_order";"Cancel order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2043";"1";"en";"plugins/ecommerce/order";"order_canceled";"Order canceled";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2044";"1";"en";"plugins/ecommerce/order";"order_was_canceled_at";"Order was canceled at";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2045";"1";"en";"plugins/ecommerce/order";"return_order";"Return order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2046";"1";"en";"plugins/ecommerce/order";"order_returned";"Order returned";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2047";"1";"en";"plugins/ecommerce/order";"order_was_returned_at";"Order was returned at";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2048";"1";"en";"plugins/ecommerce/order";"completed";"Completed";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2049";"1";"en";"plugins/ecommerce/order";"uncompleted";"Uncompleted";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2050";"1";"en";"plugins/ecommerce/order";"sku";"SKU";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2051";"1";"en";"plugins/ecommerce/order";"warehouse";"Warehouse";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2052";"1";"en";"plugins/ecommerce/order";"sub_amount";"Sub amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2053";"1";"en";"plugins/ecommerce/order";"coupon_code";"Coupon code: "":code""";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2054";"1";"en";"plugins/ecommerce/order";"shipping_fee";"Shipping fee";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2055";"1";"en";"plugins/ecommerce/order";"tax";"Tax";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2056";"1";"en";"plugins/ecommerce/order";"refunded_amount";"Refunded amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2057";"1";"en";"plugins/ecommerce/order";"amount_received";"The amount actually received";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2058";"1";"en";"plugins/ecommerce/order";"download_invoice";"Download invoice";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2059";"1";"en";"plugins/ecommerce/order";"print_invoice";"Print invoice";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2060";"1";"en";"plugins/ecommerce/order";"add_note";"Add note...";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
